"tweet_id","text","query","user_id","user_name","follower_count","user_tweet_count","likes","retweets","location_name","latitude","longitude","user_location","date"
1346818008925220864,"what happens when you follow a narcissist cult leader and listen to right wing media trumpism kills","covid",497877603,"",92,21835,0,0,"",NA,NA,"","2021-01-06"
1346817915396493312,"the pandemic wasnt an unlucky handicap for trump it was a massive gift it shouldve handed him reelection look how much respect cuomo got just for looking like he took it seriously look at the bump w got from 911 even though he was far more to blame than trump for covid","covid",1332463681,"",88,4011,0,53,"",NA,NA,"","2021-01-06"
1346817894735360000,"hey trump remember covid oh im sorry you like the baby names so remember the china virus yeah still killing great numbers of americans think you use a little of your time on that maybe put your golf clubs down dumptrump","covid",966840171693068288,"",272,916,1,0,"",NA,NA,"USA","2021-01-06"
1346817888246611968,"id say trump single handedly blowing up covid relief negotiations and then delivering 2000 checks if we win talking point to dem candidates hurt rs more than the call rs have two modes on this pathetic coup attempt 1 do it 2 dont do it because it will fail","covid",542538358,"",37,8618,0,0,"",NA,NA,"","2021-01-06"
1346817850791653376,"hmmm lotta red states at the top of that list oh i see youre a trump sheep with zero idea of whats actually happening anywhere","covid",2255100512,"",46,11120,0,0,"",NA,NA,"LA","2021-01-06"
1346817844953165824,"the people of the united states have lost 357000 souls to the covid 19 virus donald trump carries a huge responsibility based upon either gross incompetence or negligence yea we know the political stuff but here in the mi8 we are angry","covid",15636342,"",1513,69251,0,2,"",NA,NA,"OH","2021-01-06"
1346817839936712704,"i do remember trump running around giving covid to everyone your in fantasy","covid",1198929318958817280,"",247,5652,1,0,"",NA,NA,"","2021-01-06"
1346817824061353984,"yep all trump had to do was take covid a tiny bit seriously and all mcconnell had to do was throw folks two crumbs instead of one but instead theyll blame each other which is ok","covid",935721956,"",575,5970,2,0,"",NA,NA,"","2021-01-06"
1346817781187162112,"a queer and black man are about to take down trump amp the republican party factsdomatter lifeisgood trump maga proudboys gop march georgia covid","covid",748080476,"",1186,20893,0,0,"",NA,NA,"CA","2021-01-06"
1346817765445754880,"jon ossoff to georgians ill be for you cbs a queer and black man are about to take down trump amp the republican party factsdomatter lifeisgood trump maga proudboys gop march georgia covid","covid",1345869035523743744,"",23,1211,0,1,"",NA,NA,"","2021-01-06"
