"tweet_id","text","query","user_id","user_name","follower_count","user_tweet_count","likes","retweets","location_name","latitude","longitude","user_location","date"
1346753706012930048,"presidentelect joe biden will make remarks wednesday focusing on delivering relief to small businesses amid the coronavirus pandemic with a focus on helping minorityowned businesses a transition spokesperson tells cnn","coronavirus",1285194906097659904,"",2995,14777,0,202,"",NA,NA,"","2021-01-06"
1346752270965370880,"emigsbreakingnews pleaseretweet geogia bidenharris2021 thankyougeorgia pleasert coronavirus covid19 covidvaccine according to sources","coronavirus",561496242,"",2304,19631,0,1,"",NA,NA,"FL","2021-01-06"
1346751828197855232,"keep him out sturgeon says trump will be breaking covid law if he tries flying to scotland after leaving white house nicola sturgeon has warned donald trump against flying to scotland to play golf to avoid joe bidens inauguration as us preside","coronavirus",1284554090954072064,"",90,13171,0,2,"",NA,NA,"","2021-01-06"
1346750995104210944,"trump was planning to travel to scotland on the 19th so as not to attend bidens inauguration he will have to scrap that plan","coronavirus",1571635652,"",4816,12782,2,1,"",NA,NA,"WA","2021-01-06"
1346749763174232064,"i am so relieved that president biden is coming to organize a national response to coronavirus we need guidance on how to get these vaccines into peoples arms","coronavirus",1266235300042268672,"",1627,8986,2,1,"",NA,NA,"","2021-01-06"
1346864279216119808,"as i watch the stock markets break records and the billionaires fight the richest person i think back to joe bidens campaign wall street versus main street i guess we all just assumed he was for main street so far looks like we were wrong","stock market",468523252,"",8240,17727,0,0,"",NA,NA,"","2021-01-06"
1346864254574583808,"i thought trump said the stock market would crash if biden won hhmm i wonder why it is skyrocketing lol","stock market",1145004232417980416,"",1366,24732,0,0,"",NA,NA,"","2021-01-06"
1346864095291604992,"stock market is rocketing with the democrats taking over the senate investors are hopeful that biden can get things done now that moscowmitch can not stand in his way","stock market",461630034,"",3963,219173,0,75,"",NA,NA,"UT","2021-01-06"
1346864019571933184,"the stock market is going up because biden will bring stability and deal with covid19 rich folks know that if trump bring the apocalypse their money means nothing lmfao trumps aspiration to destroy democracy is a bridge too fucking far lmfao","stock market",1045335723635871744,"",5307,98059,4,1,"",NA,NA,"","2021-01-06"
1346863671767683072,"under presidentelect joe biden dow sets alltime recordunder presidentelect biden the economy is roaring back just look at the stock market since biden was elected on november 3 the stock market has gone up more than under any previous presidentelect","stock market",27707682,"",30811,145977,0,3,"",NA,NA,"KY","2021-01-06"
