"tweet_id","text","query","user_id","user_name","follower_count","user_tweet_count","likes","retweets","location_name","latitude","longitude","user_location","date"
1346820210813239296,"if the economy is so great under trump how did all these protestors get the day off ridinwithbidenharrisstacey","economy",305377799,"",79,1888,0,0,"",NA,NA,"","2021-01-06"
1346817550773067776,"drivethrough covid19 vaccine clinics are here covid19 europe usa markets pfizer moderna astrazeneca biotech bigpharma euro dollar biden trump fauci nasdaq wallstreet economy lockdown growth clinics america israel newyork fx","economy",479398450,"",12146,5332,0,0,"",NA,NA,"","2021-01-06"
1346817184912257024,"cute in the last election trumps gt2500 counties won make up 29 of the economy bidens 509 counties won 71 id say we are quite literally doing all the work","economy",1135930632289361920,"",38,3268,2,0,"",NA,NA,"OH","2021-01-06"
1346816009030799360,"i have no time for the way the chinese government currently acts neither do the democrats rather trump dislikes china due to its rapidly growing economy whereas biden dislikes china due to its human rights abuses","economy",2594650358,"",17,164,0,0,"",NA,NA,"","2021-01-06"
1346815668830806016,"biden will blame trump when economy dives americain7wordsorless","economy",175394816,"",45,3347,0,0,"",NA,NA,"TX","2021-01-06"
1346815635360198656,"i cant wait for the economy to crash with biden as president and they will tell you its trumps fault and youll all eat it up again","economy",377649830,"",633,42327,0,0,"",NA,NA,"","2021-01-06"
1346814222932574208,"thats easy mcconnell figured by late spring that trump was likely to lose stimulating the economy was more likely to help an incoming biden administration than a trump second term so mcconnell wanted to run the 20092010 playbook immiserate the country and the gop wins 2022","economy",37695577,"",84,8192,0,1,"",NA,NA,"USA","2021-01-06"
1346879179393019904,"trump not allowed into scotland to escape biden inauguration sturgeon warns","lockdown",69042455,"",402,15790,0,2098,"",NA,NA,"","2021-01-06"
1346879043313016832,"guts trump not allowed into scotland under covid restrictions to escape biden inauguration sturgeon warns coming to play golf is not what i would consider to be an essential purpose","lockdown",528775542,"",462,79044,0,33,"",NA,NA,"","2021-01-06"
1346878022771744768,"2020 election investigative documentary whos stealing america covid19 lockdown bidenconcedenow trump2020tosaveamerica schoolsreopening download our app to read more at","lockdown",3238963361,"",198,4915,0,1,"",NA,NA,"","2021-01-06"
1346876419985600512,"scottish pm nicola sturgeon says no admission for trump into scotland before the biden inauguration due to lockdown prior reports indicated airports near trumps scottish golf resort were preparing for arrival of us military aircraft on january 19","lockdown",1137872047693094912,"",5241,45003,0,190,"",NA,NA,"","2021-01-06"
1346874797637193728,"why do people think that any sitting president would have been ready to handle covid everyone underestimated its severity biden has yet to take office and besides you should wear masks isnt changing anything that trump did wake me when he issues lockdown orders","lockdown",774202201,"",169,22596,0,0,"",NA,NA,"NY","2021-01-06"
1346803988981805056,"actual covid plan joe bidens plan is the exact same as trumps besides the possible mask mandate and new lockdowns which would cripple our freedoms bidencare is the same thing as obamacare therefore its not gonna solve anything green jobs is a talking point hes gonna kill jobs","jobs",1311070323803029504,"",5,9,2,0,"",NA,NA,"","2021-01-06"
1346800912484986880,"what a bizarre world you live in most movie music stars are libs so they like politicians with liberal policies cons like trump cos he has conservative policies trump makes a big deal about protecting us jobs v biden wants better healthcare min wage etc its just politics","jobs",21201286,"",393,9206,0,0,"",NA,NA,"","2021-01-06"
1346773216740716544,"new virus circulating undetectable been in britain for past 2 months theyve been researching it for a long time teamwork allies uk pelosi mcconnell congress trump biden covidvariant variant testing diagnostics rapidtests rapidtesting fda urgent","testing",235133788,"",3148,100446,0,8,"",NA,NA,"NY","2021-01-06"
1346804920478019584,"according to bidens own campaign promises on day 1 he will undo what trump did so by his own standards 100 days should be enough to undo anything he didnt like unemployment took 3 months to reach this level so reasonably 18 months wboth cambers could see it halved but","unemployment",439606878,"",514,23171,0,0,"",NA,NA,"NC","2021-01-06"
1346804248051257344,"then youll love a biden economy remember obama lowest unemployment in years prior to trump our gdp was the highest its been in recent history you really think trump is your savior think again hes been stealing from you for four years and youve been letting him","unemployment",848734629523673088,"",198,6178,2,0,"",NA,NA,"WA","2021-01-06"
1346803418929704960,"yes sir so whats the expectation what unemployment level is acceptable if 3 under trump wasnt good enough where do liberal voters hold biden accountable at if 50k in student debt isnt forgiven what happens what if the 27 billionaires that backed biden get tax loopholes","unemployment",439606878,"",514,23171,0,0,"",NA,NA,"NC","2021-01-06"
1346798646919102464,"youre good with 330k dead and inaction on the pandemic 67 unemployment due to inaction on unemployment trillion dollar deficit trying to overturn an election you realize trump and biden arent far apart in age so our choices were literally 2 old a white men","unemployment",225985524,"",15756,61045,0,0,"",NA,NA,"NC","2021-01-06"
